sale_id,branch,sale_date,product_name,category,quantity,unit_price,discount_pct,payment_method,salesperson
7180,DHANMONDI,2026-01-23,Rechargeable Fan,,5,"৳1,321",25,Bkash,Arif Chowdhury
7181,uttARa,04-15-2026,Saree,Clothing,3,"৳2,239",0.1,NAGAD,Jahid Islam
7182,Motijheel,01-12-2026,Tea 500g,Groceries,1,৳1322.07,20,Bkash,Lima Khatun
7183,Mirpur ,15/04/2026,Rice 25kg,-,14,448.74,0.1,Nagad,Jahid Islam
7184,MOTIJHEEL ,02-01-2026,Sugar 1kg ,,7,679.02,10,cash,Farhana Akter
7185, Chattogram,03/04/2026,Milk Powder 500g,Groceries,20,৳142.40,0.25,cash,Farhana Akter
7186,Gulshan,2026-02-22,Rechargeable Fan ,Electronics,13,৳4328.78,0.25,Cash,Sumaiya Sultana
7187,Gulshan,02-17-2026,Tea 500g,Groceries,2,114.15,0,Cash,Lima Khatun
7188,UTTARA ,01-22-2026,Salt 1kg,Groceries,16,1119.16,0.1,Nagad,Sumaiya Sultana
7189,UTTARA ,01-18-2026,T-Shirt,,7,"৳1,511.19",25%,BKASH,Nusrat Jahan
7190,Gulshan,01/04/2026,Soyabean Oil 1L,Groceries,14,397,0.2,Card,Shafiq Ahmed
7191,dhanmondi,27/03/2026,Lungi ,Clothing,17,2560.46,10,bkash,Sumaiya Sultana
7192,Dhanmondi,2026-04-22,Onion 1kg,N/A,13,773.17,15%,cash,Mehedi Hasan
7193,uttara ,18/02/2026,Panjabi,Clothing,18,4181,0.05,BKASH,Farhana Akter
7194,uttarA,2026-01-19,Potato 1kg,Groceries,10,৳939,10%,Bkash,Jahid Islam
7195, uttaRA,04-01-2026,Potato 1kg,Groceries,4,৳948.96,15,Cash,NULL
7196,MIRpur ,01-02-2026,  Garlic 500g  ,Groceries,2,555,0%,cash,Nusrat Jahan
7197,CHATTOGRAM ,02-14-2026,Rechargeable Fan,N/A,11,"৳5,507",0.1,card,Farhana Akter
7198, mirpur,2026-03-02,Salt 1kg,Groceries,20,388,25,Nagad,Farhana Akter
7199,UttaRA,2026-01-11,Salt 1kg,Groceries,18,"৳1,241.42",10%,Card,Arif Chowdhury
7200,DHANMONDI,02-22-2026,LED Bulb 9W,Electronics,15,৳1319.45,5%,cash,Karim Hossain
7201,motijheel,2026-01-08,Soyabean Oil 1L,Groceries,18,৳395.63,25,Nagad,Nusrat Jahan
7202,Mirpur ,07/02/2026,Flour 2kg,Groceries,14,৳95.02,0.1,bKash,Farhana Akter
7203,MOTIJHEEL ,01-30-2026,তেল,Groceries,6,৳278.07,20,bkash,Jahid Islam
7204,MIRPUR,04-01-2026,Shampoo 200ml,Groceries,16,1080.34,0.1,Card,Sabbir Rahman
7205,uttara,01-07-2026,T-Shirt ,Clothing,20,"৳2,000.52",15,bkash,Karim Hossain
7206, Chattogram,12/04/2026,Potato 1kg,Groceries,14,900.03,5%,bkash,Shafiq Ahmed
7207,cHatTogram,2026-03-21,Garlic 500g,Groceries,7,৳1154,0.05,card,Arif Chowdhury
7208,gulshan,16/01/2026,Rice 25kg,,20,"৳1,439.85",10%,cash,Jahid Islam
7209,UTTARA ,04-09-2026,  Chili Powder 200g,Groceries,12,৳885.38,5%,nagad,NULL
7210, Chattogram,23/04/2026,Bath Soap,N/A,4,৳1308,20,Bkash,Arif Chowdhury
7211,MOTIJHEEL ,2026-01-18,LED Bulb 9W,Electronics,2,"৳3,305.31",20,Card,Jahid Islam
7212,motijheel,2026-01-09,  তেল,Groceries,11,৳506.14,0.05,BKASH,Mehedi Hasan
7213, dHanmoNDi,2026-03-17,Toothpaste ,Groceries,16,৳235,20,bKash,Mehedi Hasan
7214,DhANmoNDI,2026-02-07,Saree ,Clothing,12,"  ৳3,175.31 ",5%,nagad,Lima Khatun
7215,GulshAN,01-28-2026,LED Bulb 9W ,Electronics,4,"  ৳1,901.50 ",0.1,NAGAD,Tanvir Hasan
7216, mIrpur,06/02/2026,Flour 2kg,null,5,৳755.15,0.2,card,
7217,chattogram,04-23-2026,Garlic 500g,Groceries,20,1284.21,20,Bkash,Sumaiya Sultana
7218,Uttara,2026-04-20,Biscuit Pack,Groceries,16,  ৳373.71 ,0.1,CASH,Farhana Akter
7219, gulshan ,2026-01-11,Panjabi,n/a,20,1050,0%,Bkash,Arif Chowdhury
7220,Gulshan,2026-04-14,Detergent 1kg,Groceries,6,৳636,5,CARD,Rahim Uddin
7221, Chattogram,2026-02-19,Turmeric 200g,Groceries,5,1490,0.2,Card,Mehedi Hasan
7222,ChAttogRaM,04/03/2026,Ginger 500g,Groceries,9,"  ৳1,326.33 ",20,cash,Tanvir Hasan
7223, motijheel,2026-04-22,Lungi,Clothing,13,৳3488.69,5%,Bkash,Sabbir Rahman
7224,Dhanmondi ,03-25-2026,Rice 5kg,Groceries,12,৳1474.96,20,Cash,Sumaiya Sultana
7225,UTTARA ,03-14-2026,Saree,Clothing,5,4227.88,0.15,BKASH,Tanvir Hasan
7226,uttarA,22/04/2026,Soyabean Oil 1L,Groceries,2,1130,10,Card,Shafiq Ahmed
7227,Motijheel,24/01/2026,Iron,Electronics,15,1652.25,5%,bkash,Mehedi Hasan
7228,UTTARA ,03-02-2026,Electric Kettle,Electronics,1,৳5079.54,15%,Cash,Lima Khatun
7229,miRpUr,2026-02-07,Saree,,16,  ৳341.88 ,10,CASH,Karim Hossain
7230,DHANMONDI,2026-03-08,  Soyabean Oil 1L,Groceries,3,369.35,20%,CASH,Tanvir Hasan
7231,uttara ,01-04-2026,Turmeric 200g,Groceries,2,906,25%,Cash,Sabbir Rahman
7232,uttara ,2026-02-20,Shampoo 200ml,Groceries,3,"৳1,257.15",20%,CASH,Rahim Uddin
7233,Uttara,22/01/2026,  Lungi,Clothing,4,"৳4,260.46",0.1,Bkash,Shafiq Ahmed
7234,Dhanmondi,01-24-2026,Tea 500g ,Groceries,11,৳57.26,10%,cash,Jahid Islam
7235,Gulshan,14/01/2026,Saree,Clothing,9,৳3909,0.0,bkash,Sumaiya Sultana
7236,Gulshan,04-20-2026,Lentil (Masoor) 1kg,Groceries,10,384,5,CARD,Sabbir Rahman
7237,dHaNmoNDi,2026-01-12,Panjabi,Clothing,16,৳2771,20%,NAGAD,Farhana Akter
7238,UTTAra,03-04-2026,  Lungi  ,Clothing,8,৳1570.55,0.1,CARD,Nusrat Jahan
7239, Chattogram,22/04/2026,  Shampoo 200ml,Groceries,20,৳757.96,0.05,CARD,Shafiq Ahmed
7240,Dhanmondi,13/02/2026,  T-Shirt  ,Clothing,5,3361,0%,Cash,Jahid Islam
7241,Gulshan,10/01/2026,Rechargeable Fan ,Electronics,9,"৳6,395.88",0.1,Cash,Rahim Uddin
7242,MIRPUR,2026-02-26,Rice 5kg,Groceries,8,"৳1,196.97",25,bkash,Nusrat Jahan
7243,mirpur,06/01/2026,  Bath Soap,Groceries,11,"  ৳1,448.78 ",0.1,bkash,Farhana Akter
7244,Uttara,01-14-2026,Panjabi ,Clothing,14,1848.38,0.0,Nagad,Jahid Islam
7245,Motijheel,2026-02-09,Shampoo 200ml,,12, 1204.63 ,10%,Card,Arif Chowdhury
7246,chattogram,11/03/2026,Biscuit Pack,Groceries,1,৳391.30,5%,Nagad,Sabbir Rahman
7247, Chattogram,02/02/2026,Rechargeable Fan,Electronics,3,৳3237.76,10%,CARD,Lima Khatun
7248,Motijheel,2026-03-23,Socks Pair,Clothing,1,3497,25%,CARD,Sabbir Rahman
7249,MotijheeL,2026-02-11,Detergent 1kg,Groceries,6,699.82,0%,Card,Arif Chowdhury
7250,MOTIJHEEL ,2026-02-14,Potato 1kg,Groceries,6,৳825,0.0,Nagad,Arif Chowdhury
7251, motijheel,11/03/2026,Biscuit Pack,Groceries,15,469.20,0.05,Bkash,NULL
7252,uTTara,27/01/2026,LED Bulb 9W,,7,"৳3,710.02",0%,BKASH,Lima Khatun
7253,Motijheel,2026-02-12,  Milk Powder 500g,Groceries,7,804,15,CASH,Sabbir Rahman
7254, Chattogram,04-14-2026,Milk Powder 500g,Groceries,1,1018,25,Cash,Tanvir Hasan
7255, gulshan ,01-10-2026,  Flour 2kg  ,Groceries,7,1327,15,CARD,Arif Chowdhury
7256,Chattogram,2026-03-15,Sugar 1kg,n/a,11,৳179.84,15,card,Sabbir Rahman
7257,motijheel,02-19-2026,Soyabean Oil 1L,,19, 1484.30 ,10,Bkash,Shafiq Ahmed
7258,gulsHAN,22/02/2026,Biscuit Pack,Groceries,6,648,0.1,card,Mehedi Hasan
7259, DhanMOndi,28/02/2026,Panjabi,Clothing,13,1427,0.0,CASH,Mehedi Hasan
7260,Dhanmondi,2026-02-09,Bath Soap,Groceries,17,403,0.25,Card
7261,Gulshan,03-09-2026,Detergent 1kg ,Groceries,2,  ৳894.64 ,0,CASH,Sabbir Rahman
7262, mirpur,04-15-2026,Flour 2kg,Groceries,20,৳989.09,0.05,BKASH,Shafiq Ahmed
7263, motijheel,2026-01-06,Bath Soap,Groceries,13,৳738,20%,nagad,
7264,CHATTOGRAM ,09/01/2026,Soyabean Oil 1L,,7,৳587.35,5%,card,Shafiq Ahmed
7265,GUlshan ,23/01/2026,Chili Powder 200g ,Groceries,3,৳237.64,0.15,Cash,
7266, motijheel,2026-02-26,Biscuit Pack,Groceries,8,1339.82,0.15,Nagad,Jahid Islam
7267,motIjhEel,04-05-2026,Garlic 500g,Groceries,11,"  ৳1,116.47 ",0,cash,Sabbir Rahman
7268, gulsHAN,2026-02-03,ডাল,Groceries,17,৳167,15,Nagad,Nusrat Jahan
7269,Motijheel,13/03/2026,চাল ,Groceries,19,৳782.37,0.1,Bkash,Arif Chowdhury
7270,UTTARA ,05/01/2026,Lentil (Masoor) 1kg,Groceries,11,৳743,10,card,Rahim Uddin
7271,mirpur,03-27-2026,Rice 5kg,Groceries,8,658.62,0,bKash,Sabbir Rahman
7272,gulshan,01-27-2026,Tea 500g,Groceries,10,৳161,15%,card,Jahid Islam
7273,gUlshan,01-05-2026,Flour 2kg,N/A,20,68.22,25%,Cash,Sumaiya Sultana
7274, gulshan ,19/02/2026,Potato 1kg,N/A,13,1199.17,0.15,bkash,Farhana Akter
7275,uttara ,2026-04-06,Toothpaste,Groceries,7,৳586,20,cash,Sumaiya Sultana
7276,chATtOGram,03-04-2026,Socks Pair,Clothing,6,৳295,0.2,CARD,Mehedi Hasan
7277,DHANMONDI,2026-03-09,লবণ,Groceries,14, 236.86 ,0.25,BKASH,Tanvir Hasan
7278,uttara ,03-18-2026,Shampoo 200ml,Groceries,4,1272.80,10,BKASH,Sumaiya Sultana
7279,Chattogram,2026-03-11,Saree,Clothing,2,"  ৳4,476.54 ",15,card,Lima Khatun
7280, gulshan ,17/01/2026,Shampoo 200ml,Groceries,15,"৳1,483.43",0.1,bKash,NULL
7281,Dhanmondi ,2026-01-16,Garlic 500g,Groceries,1,"  ৳1,432.03 ",0,cash,Sabbir Rahman
7282, dHaNMOndi,2026-01-07,  Turmeric 200g,Groceries,3,"  ৳1,160.42 ",25,card,Rahim Uddin
7283,Mirpur ,05/02/2026,Extension Cord,Electronics,12,566,10%,CASH,Jahid Islam
7284, gulshan ,12/02/2026,  Soyabean Oil 1L,Groceries,16,"৳1,353",0.15,Card,Sumaiya Sultana
7285,gulshan,2026-02-21,Tea 500g,Groceries,19,110,25,NAGAD,Sabbir Rahman
7286,Dhanmondi ,24/01/2026,Shampoo 200ml ,Groceries,7,1392.31,20%,Nagad,Jahid Islam
7287, Chattogram,03-26-2026,Milk Powder 500g,Groceries,2,1063,0.2,NAGAD,Arif Chowdhury
7288,motijheel,01/04/2026,Bath Soap,Groceries,5,৳1363.04,5%,NAGAD,Tanvir Hasan
7289,mIrpUR,2026-01-16,Potato 1kg,Groceries,9,333.82,0.2,BKASH,Lima Khatun
7290, motijHeel ,22/01/2026,Mustard Oil 1L,Groceries,9,৳203,0.15,card,
7291,uttara,14/02/2026,Lentil (Masoor) 1kg ,Groceries,13,367,0.25,bKash,Lima Khatun
7292,MoTIJHEeL,01/02/2026,Shampoo 200ml ,Groceries,15,৳783,15,bKash,Jahid Islam
7293,MirPur,2026-04-10,Turmeric 200g,Groceries,3,৳1373.00,0.05,card,Tanvir Hasan
7294, mirpur,2026-04-08,Socks Pair,Clothing,4,2510,0.0,Cash,
7295,guLshAN,2026-04-21,Rice 25kg ,,15,"৳1,422",0,bkash,Lima Khatun
7296, DHanmoNdI,01-05-2026,Potato 1kg,Groceries,16, 73.03 ,10%,Bkash,Karim Hossain
7297,GULSHAN ,2026-03-27,Sugar 1kg,Groceries,10,1206.51,0%,Nagad,NULL
7298,gulshan,02-26-2026,Electric Kettle,Electronics,6,৳3652.30,0.05,NAGAD,
7299,gulshan,24/02/2026,Chili Powder 200g,-,3,70,15,nagad,Nusrat Jahan
7300,motijheel,2026-04-01,Tea 500g,Groceries,19,694.20,10,Bkash,Nusrat Jahan
7301,Dhanmondi,2026-02-09,Flour 2kg,Groceries,2,677.02,25%,NAGAD,Tanvir Hasan
7302,motijheel,02-11-2026,Rechargeable Fan,Electronics,14,  ৳589.74 ,10%,NAGAD,
7303,MOTIJheEl,2026-01-03,  Onion 1kg  ,Groceries,3,"৳1,336.56",5,Nagad,
7304,uttara,01-23-2026,Onion 1kg,Groceries,15,1449,0%,nagad,Farhana Akter
7305, chattoGram ,01-24-2026,Ginger 500g,Groceries,16,৳866.79,20%,CARD,Lima Khatun
7306,GUlshan,08/01/2026,  Panjabi,Clothing,18,৳1027.12,25%,Card,Sumaiya Sultana
7307,uttara ,2026-04-24,  LED Bulb 9W  ,Electronics,6, 861.10 ,5%,CASH,Lima Khatun
7308,Chattogram,02-18-2026,Tea 500g,Groceries,20,"৳1,146.16",5%,nagad,Nusrat Jahan
7309,UTTARA ,04/03/2026,Detergent 1kg,Groceries,13,806,15%,Cash,Tanvir Hasan
7310, dhaNmoNDi,04-08-2026,Saree,Clothing,15,872.93,25,BKASH,Jahid Islam
7311,CHATTOGRAM ,2026-02-20,Sugar 1kg,Groceries,14,953.70,20%,Nagad,Nusrat Jahan
7312,motijheel,03-28-2026,  Iron,n/a,5,767.89,0,Cash,Farhana Akter
7313,dhanmondi,11/02/2026,Saree,Clothing,18,307.78,20%,CARD,Nusrat Jahan
7314,MOTIJHEEL ,01-01-2026,Detergent 1kg,Groceries,7,"  ৳1,020.30 ",0,bKash,Mehedi Hasan
7315,uTTAra ,01-19-2026,Detergent 1kg,Groceries,17,1190,10%,cash,Karim Hossain
7316,dhanmondi,07/03/2026,Biscuit Pack,-,7,1213,5%,bKash,Jahid Islam
7317,MIRPUR,25/02/2026,Panjabi ,Clothing,3,2670,0.05,bKash,Tanvir Hasan
7318, gulshan ,02/03/2026,Milk Powder 500g,Groceries,14,"৳1,445.64",0.05,NAGAD,Rahim Uddin
7319,DHANMONDI,2026-02-02,  Biscuit Pack  ,Groceries,6,৳852.65,10%,Card,Arif Chowdhury
7320,Motijheel,04-03-2026,Detergent 1kg,Groceries,10,200,25,Nagad,Farhana Akter
7321, utTaRa,02-21-2026,Onion 1kg,Groceries,13,৳180.86,15,CASH,Sumaiya Sultana
7322,GULSHAN ,04-19-2026,Onion 1kg,null,6,89,10,Card,Sabbir Rahman
7323,CHATTOGRAM ,01/04/2026,Onion 1kg ,Groceries,6,1096.25,0.05,bkash,Farhana Akter
7324,Mirpur ,19/01/2026,Tea 500g,Groceries,18,"৳1,024",20%,bkash,Jahid Islam
7325,DhanmOnDi,01-28-2026,Tea 500g,Groceries,6,  ৳786.08 ,10,CARD,Sabbir Rahman
7326,Gulshan,03-27-2026,  Saree  ,Clothing,8,2905,0.0,card,Karim Hossain
7327,Dhanmondi,05/02/2026,Flour 2kg,Groceries,4,৳690.78,0.0,nagad,Tanvir Hasan
7328,Motijheel,04-01-2026,Onion 1kg ,Groceries,13,577,0.1,CARD,Sabbir Rahman
7329, mirpur,2026-01-09,Flour 2kg,Groceries,5,408.02,15,Bkash,Mehedi Hasan
7330, mirpur,03-27-2026,Turmeric 200g ,N/A,4,252.71,25,Card,Sumaiya Sultana
7331,motijheel,03-23-2026,Iron,n/a,4,433.32,10,CARD,Farhana Akter
7332,chaTtOgRam,28/01/2026,  Bath Soap,Groceries,15,৳427,0.15,Bkash,
7333,Motijheel,02/03/2026,LED Bulb 9W,Electronics,4,"৳2,900.69",5%,BKASH,Karim Hossain
7334,mirpur,03-04-2026,Lentil (Masoor) 1kg,Groceries,13,684.84,0.05,Bkash,Rahim Uddin
7335,Chattogram,2026-02-07,Extension Cord,Electronics,4,5228.41,0%,Card,Farhana Akter
7336,gulshan,2026-03-06,Milk Powder 500g,Groceries,19,657,15%,NAGAD,Lima Khatun
7337,dhanmOnDi,2026-01-02,Electric Kettle,Electronics,4,৳4573,20,BKASH,Farhana Akter
7338, gulshan ,2026-02-18,Extension Cord ,,16,1292,25%,card,Karim Hossain
7339, mirpur,2026-01-03,Bath Soap,Groceries,13,1327.86,0%,CASH,Shafiq Ahmed
7340,MIRPUR,03-03-2026,Tea 500g ,Groceries,17,৳78,15,Card,Mehedi Hasan
7341,GULSHAN ,03-24-2026,Salt 1kg,Groceries,7,৳366,20,Card,Mehedi Hasan
7342,CHATtoGram,01-18-2026,Ginger 500g,Groceries,17,৳832,20%,Cash,Nusrat Jahan
7343,uttara ,2025-12-31,Onion 1kg,Groceries,18,৳635,10%,NAGAD,Lima Khatun
7344,DHANMONDI,01-19-2026,Chili Powder 200g,Groceries,3,1276,0.05,NAGAD,Sumaiya Sultana
7345,gulshan,15/03/2026,Detergent 1kg,Groceries,6,1422.70,0.25,NAGAD,Shafiq Ahmed
7346,UTTARA ,03-10-2026,Mustard Oil 1L,N/A,13,1174.92,0.0,card,Farhana Akter
7347,CHATTOGRAM ,03-08-2026,তেল,Groceries,6,148.91,25,nagad,Rahim Uddin
7348,UTTARA ,2026-04-23,Milk Powder 500g,Groceries,19, 1290.79 ,0.15,nagad,Lima Khatun
7349, GUlsHaN,01-21-2026,Rice 25kg,Groceries,4,৳62.30,5%,NAGAD,Karim Hossain
7350,uttara,27/01/2026,Socks Pair,Clothing,16, 3952.14 ,0.15,bKash,Mehedi Hasan
7351,GULSHAN ,2026-04-07,  T-Shirt,Clothing,8,৳2102,5,CARD,Jahid Islam
7352,Dhanmondi ,01-25-2026,Turmeric 200g,Groceries,17,426,0.05,nagad,Farhana Akter
7353,DHANMONDI,02/03/2026,Extension Cord,-,13,  ৳630.52 ,0.15,NAGAD,Lima Khatun
7354,Uttara,30/03/2026,Biscuit Pack,Groceries,20,35,0.1,Cash,Jahid Islam
7355,uttara,22/01/2026,Saree,Clothing,19,৳1590.70,25%,Bkash,Sabbir Rahman
7356,uttara ,2026-02-09,Biscuit Pack,Groceries,6,1459,15%,card,Nusrat Jahan
7357, motijheel,01-13-2026,Chili Powder 200g,Groceries,16,৳526.59,20%,CARD,Farhana Akter
7358, GUlshAn,17/01/2026,Saree,Clothing,8,"  ৳1,817.75 ",20,bkash,Lima Khatun
7359,mirPur,19/04/2026,Panjabi,,5, 1426.11 ,5,Card,Farhana Akter
7360,mOtijHEEl,2026-03-02,Flour 2kg,Groceries,19,  ৳642.70 ,0.05,NAGAD,Lima Khatun
7361,Gulshan,2026-03-24,Sugar 1kg,Groceries,19,969,5%,Nagad,Karim Hossain
7362,dhanMoNDi,2026-02-08,T-Shirt,Clothing,12,৳3640.32,0,Bkash,Sumaiya Sultana
7363,uttarA,02/02/2026,Rice 25kg,Groceries,11,"  ৳1,052.07 ",0.05,cash,Shafiq Ahmed
7364,uTtarA,29/03/2026,Lentil (Masoor) 1kg,Groceries,8,197.14,0.2,NAGAD,Rahim Uddin
7365, mirpur,2026-03-27,Sugar 1kg,Groceries,17,"৳1,449",5,Card,Arif Chowdhury
7366,UTTARA ,01-01-2026,  Panjabi,Clothing,12,3816,10,Cash,Tanvir Hasan
7367,dhanmOnDI ,2026-01-28,Chili Powder 200g ,Groceries,9,712.56,20,bkash,Rahim Uddin
7368,uttarA,2026-04-10,  Iron,Electronics,10,৳1117.28,5%,BKASH,NULL
7369, uttAra,2026-02-25,Milk Powder 500g ,Groceries,14,1035,0.1,Nagad,Jahid Islam
7370,GULShAn,2026-03-28,চাল,Groceries,20,৳184.07,0.15,Bkash,Rahim Uddin
7371, Chattogram,2026-03-11,  Turmeric 200g  ,,2,৳867,15,CASH,Jahid Islam
7372,uttara,04-03-2026,  Detergent 1kg,Groceries,18,448.00,0.05,CARD,Rahim Uddin
7373,Dhanmondi,09/03/2026,Iron,Electronics,16,1323,0.25,card,Arif Chowdhury
7374, MiRpur,2026-02-01,Shampoo 200ml ,Groceries,20,1068,5,Bkash,Farhana Akter
7375,uttara,03-26-2026,  Lentil (Masoor) 1kg  ,Groceries,13,279.73,10,Bkash,Jahid Islam
7376,uttara,2026-01-06,Onion 1kg,Groceries,19,303.98,5,bKash,Rahim Uddin
7377, mirpur,2026-01-29,Mustard Oil 1L,Groceries,7,৳166.93,20,Bkash,Sabbir Rahman
7378,mIRPur,2026-04-24,Chili Powder 200g ,Groceries,5,405,0.25,CASH,Rahim Uddin
7379,MIRPUR,21/02/2026,Soyabean Oil 1L,Groceries,16,993.55,0.1,CARD,Lima Khatun
7380, MotiJheEl,03-28-2026,Iron,Electronics,10,268.19,25,cash,Tanvir Hasan
7381,uttara ,07/01/2026,  Rechargeable Fan,Electronics,6,4394.69,0.1,card,Shafiq Ahmed
7382,motijheel,01-15-2026,Onion 1kg,Groceries,1,1485.92,0.1,card,Arif Chowdhury
7383,dhanmondi,01-03-2026,Milk Powder 500g,Groceries,1,৳587.99,0.2,Nagad,Jahid Islam
7384,MIRPUR,26/01/2026,Chili Powder 200g,Groceries,13,৳272.20,10,cash,Jahid Islam
7385,dhanmonDi,2026-03-30,ডাল,Groceries,15,"৳1,069",0.15,BKASH,Sumaiya Sultana
7386,cHatTogRaM,05/04/2026,Flour 2kg,,20,1062.62,20,bKash,NULL
7387,chaTTogrAm,2026-02-27,Socks Pair,Clothing,14,৳2711.64,0.05,cash,Jahid Islam
7388, mirpur,2026-04-22,Iron,Electronics,16,৳613,0%,NAGAD,Mehedi Hasan
7389,mirpur,15/01/2026,Bath Soap,Groceries,17,367,0.05,BKASH,Shafiq Ahmed
7390,MIRPUR,2026-03-28,Bath Soap ,Groceries,20,514,0,Nagad,Rahim Uddin
7391,mIRpUR,04/04/2026,LED Bulb 9W,Electronics,11,3995.99,5%,Nagad,Mehedi Hasan
7392,GUlsHan,03-17-2026,Detergent 1kg,Groceries,14,  ৳93.67 ,10%,BKASH,Nusrat Jahan
7393,Dhanmondi,01-28-2026,  Lungi  ,Clothing,18,৳3289.53,5,bkash,Arif Chowdhury
7394, Chattogram,02-23-2026,  Rechargeable Fan,Electronics,7,3585.78,10,Cash,Rahim Uddin
7395, MIrpur ,03/03/2026,Onion 1kg,Groceries,11,"৳1,010",0.1,card,Karim Hossain
7396,chattograM ,10/01/2026,Turmeric 200g,Groceries,7,৳643.63,10,BKASH,Nusrat Jahan
7397,GULSHAN ,2026-02-14,  Chili Powder 200g,Groceries,14,"  ৳1,405.09 ",0.25,BKASH,Farhana Akter
7398, gulshan ,2026-04-20,Rice 25kg,Groceries,5,717.53,0.1,Nagad,Mehedi Hasan
7399,uttara ,04/01/2026,Biscuit Pack,Groceries,13,৳1290,0.2,BKASH,Lima Khatun
7400,GulsHan ,02-07-2026,  Flour 2kg,Groceries,5,৳1043,0.15,Bkash,Farhana Akter
7401,miRpur,2026-01-22,  চাল,Groceries,7,579.65,10,bKash,Tanvir Hasan
7402,dhANMondI,2026-01-18,Milk Powder 500g ,Groceries,14,1420,10%,CASH,
7403,GULSHAN ,01-04-2026,  Garlic 500g,Groceries,2,৳702.52,10%,Card,
7404,Chattogram,02-11-2026,Electric Kettle,Electronics,1,৳1544.37,5%,nagad,Shafiq Ahmed
7405,MoTiJhEEL,11/03/2026,  Rice 5kg,Groceries,9,৳559.23,20,Nagad,Rahim Uddin
7406,MIRPUR,15/02/2026,Iron,Electronics,6,"  ৳5,768.14 ",0.1,CASH,Lima Khatun
7407,Dhanmondi,10/04/2026,LED Bulb 9W,Electronics,19,"৳4,470.29",15%,bKash,Rahim Uddin
7408,MIRPUR,01-06-2026,Saree,,10,"৳2,526.07",0.0,CASH,Shafiq Ahmed
7409,chattogram,01-13-2026,T-Shirt,Clothing,8,2250,0.1,Card,
7410, mIrpUr,2026-01-11,Chili Powder 200g,,6,950,10%,bkash,Arif Chowdhury
7411,Dhanmondi,2026-01-21,Shampoo 200ml ,Groceries,18,৳835,10,CARD,NULL
7412,mirpur,2026-01-18,Turmeric 200g,Groceries,11,"৳1,354",5,card,Rahim Uddin
7413,Uttara,2026-01-12,  Rechargeable Fan,Electronics,13,2320.88,5,card,Jahid Islam
7414,gUlshan,2026-03-06,Rice 25kg ,Groceries,17,"৳1,010.47",5,card,Sabbir Rahman
7415,DHANMONDI,03-05-2026,Mustard Oil 1L,Groceries,1,৳1331.07,10%,card,Sabbir Rahman
7416, motijheel,04-03-2026,Chili Powder 200g,Groceries,10,896.02,0.0,CASH,Mehedi Hasan
7417,dhanmondi,01-11-2026,Toothpaste,Groceries,15,"  ৳1,293.01 ",15,NAGAD,Jahid Islam
7418,DHANMONDI,19/04/2026,Saree,Clothing,20,1230.35,5%,Cash,Karim Hossain
7419,Gulshan,01/02/2026,Potato 1kg,Groceries,20,৳1194.95,10,card,Rahim Uddin
7420,GULSHAN ,01-05-2026,Rice 25kg,-,5,"৳1,019",20%,card,Sabbir Rahman
7421, gulShan,04-20-2026,  Toothpaste,Groceries,17,৳1219,10%,Bkash,Lima Khatun
7422,UTTARA ,12/03/2026,Rice 5kg,Groceries,7,৳1463.25,0%,card,Arif Chowdhury
7423,mirpuR,2026-03-04,Rice 25kg,Groceries,17,৳854.64,0.05,Card,NULL
7424,GULSHAN ,21/01/2026,Bath Soap,,7,৳461.65,5,Bkash,Karim Hossain
7425,Dhanmondi ,2026-04-19,Panjabi,n/a,5,1970,0,nagad,
7426,gulShan,19/02/2026,Chili Powder 200g,Groceries,13,612.55,25,BKASH,Arif Chowdhury
7427, DhaNMondi ,02-06-2026,Toothpaste,Groceries,17,1156,5%,Bkash,Lima Khatun
7428,uttara,11/01/2026,T-Shirt,Clothing,19,৳251,15,NAGAD,Tanvir Hasan
7429, motijheel,2026-02-14,Salt 1kg,Groceries,10,916,25%,Bkash,Tanvir Hasan
7430,miRpuR,2026-01-11,  Sugar 1kg  ,Groceries,18,  ৳407.13 ,0.05,CASH,NULL
7431,UTtara,2026-01-30,Saree ,Clothing,16,"  ৳1,865.18 ",15%,Card,Nusrat Jahan
7432,Dhanmondi,03-09-2026,Sugar 1kg,Groceries,11,৳1008.08,0.25,NAGAD,Shafiq Ahmed
7433,DHANMONDI,2026-04-01,তেল,Groceries,20,৳470,20,Card,Mehedi Hasan
7434,dhanmondi,01-01-2026,Saree ,Clothing,8,৳3213.58,5%,bKash,Jahid Islam
7435, gulshan ,01-12-2026,Extension Cord,Electronics,14,"৳1,436.03",25%,Cash,Rahim Uddin
7436,MiRpuR,07/03/2026,  Chili Powder 200g,Groceries,9, 1485.48 ,25%,NAGAD,Mehedi Hasan
7437,MOTIJHEEL ,01-01-2026,Shampoo 200ml,Groceries,5,512,15%,Card,Sabbir Rahman
7438,uttara ,04-06-2026,  Iron  ,null,20,৳946,5%,NAGAD,Tanvir Hasan
7439,mOtiJHEeL,2026-03-31,Potato 1kg,Groceries,13,763,10,cash,Mehedi Hasan
7440,MIRPUR,03/03/2026,Bath Soap,Groceries,1,1221.14,10,bkash,Nusrat Jahan
7441,uttara ,2025-12-31,Shampoo 200ml,Groceries,19,"৳1,437",10%,cash,Karim Hossain
7442, gulshan ,21/04/2026,Garlic 500g,Groceries,17,185,15,card,
